Term,Session,Class Nbr,Acad Group,Subject,Course Number,Section,Min Units,Max Units,Enrl Stat,Class Stat,Cap Enrl,Req Rm Cap,Tot Enrl,Wait Cap,Wait Tot,Auto Enrol,Start Date,End Date,Start,End,Mtg Start,Mtg End,Mon,Tues,Wed,Thu,Fri,Sat,Sun,Building,Room,Location,Course Title,Instructor Name,Room Char,Mode
2223,1,33182,NSM,CMPS,4470,60,4.00,4.00,Open,Active,30,30,0,0,0,Y,1/24/2022,5/20/2022,0,0,8:30:00 AM,9:45:00 AM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Computer Vision,"On,Vincent W",,OL
2223,1,33183,NSM,CMPS,4470,61,4.00,4.00,Open,Active,30,30,0,0,0,Y,1/24/2022,5/20/2022,0,0,7:20:00 AM,9:50:00 AM,,,W,,,,,WEB,ON-LINE,BKSFLD,Computer Vision,"On,Vincent W",,OL
2223,1,32352,NSM,ECE,4470,60,4.00,4.00,Open,Active,20,30,9,15,0,Y,1/24/2022,5/20/2022,0,0,8:30:00 AM,9:45:00 AM,,T,,R,,,,WEB,ON-LINE,BKSFLD,Computer Vision,"On,Vincent W",,OL
2223,1,32353,NSM,ECE,4470,61,4.00,4.00,Open,Active,20,30,9,15,0,Y,1/24/2022,5/20/2022,0,0,7:20:00 AM,9:50:00 AM,,,W,,,,,WEB,ON-LINE,BKSFLD,Computer Vision,"On,Vincent W",,OL
2223,1,32687,SS&E,ANTH,1118,60,3.00,3.00,Open,Active,35,30,30,35,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Introduction to Archaeology,"O'Neill,Patrick W",96,OL
2223,1,32689,SS&E,ANTH,1118,61,3.00,3.00,Open,Active,35,30,4,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Introduction to Archaeology,"O'Neill,Patrick W",96,OL
2223,1,32690,SS&E,ANTH,1208,60,3.00,3.00,Open,Active,45,30,3,20,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,Intro to Biological Anthro,"O'Neill,Patrick W",96,HY
2223,1,32690,SS&E,ANTH,1208,60,3.00,3.00,Open,Active,45,30,3,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Intro to Biological Anthro,"O'Neill,Patrick W",96,HY
2223,1,32693,SS&E,ANTH,3318,60,3.00,3.00,Open,Active,35,30,27,20,0,Y,1/24/2022,5/20/2022,1,1,1:00:00 PM,2:15:00 PM,,,W,,,,,WEB,ON-LINE,BKSFLD,Peoples of Mexico,"O'Neill,Patrick W",96,OL
2223,1,32693,SS&E,ANTH,3318,60,3.00,3.00,Open,Active,35,30,27,20,0,Y,1/24/2022,5/20/2022,,,,,,,,,,,,WEB,ON-LINE,BKSFLD,Peoples of Mexico,"O'Neill,Patrick W",96,OL
2223,1,32427,SS&E,PLSI,3620,60,3.00,3.00,Open,Active,35,35,12,0,0,N,1/24/2022,5/20/2022,1,1,4:00:00 PM,6:30:00 PM,,,W,,,,,WEB,ON-LINE,BKSFLD,"Media,Propaganda,& Pub Opinion","Orozco,Miguel",96,OL
2223,1,31050,SS&E,EDCS,5030,60,3.00,3.00,Open,Active,35,30,28,5,0,Y,1/24/2022,5/20/2022,1,2,5:30:00 PM,8:00:00 PM,M,,,,,,,WEB,ON-LINE,BKSFLD,Social Justice,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31055,SS&E,EDCS,6070,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,1/25/2022,1/25/2022,1,2,5:30:00 PM,8:00:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Group Counseling: Student Affa,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31055,SS&E,EDCS,6070,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,2/8/2022,2/8/2022,1,2,5:30:00 PM,8:00:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Group Counseling: Student Affa,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31055,SS&E,EDCS,6070,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,2/22/2022,2/22/2022,1,2,5:30:00 PM,8:00:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Group Counseling: Student Affa,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31055,SS&E,EDCS,6070,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,3/8/2022,3/8/2022,1,2,5:30:00 PM,8:00:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Group Counseling: Student Affa,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31055,SS&E,EDCS,6070,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,3/22/2022,3/22/2022,1,2,5:30:00 PM,8:00:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Group Counseling: Student Affa,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31055,SS&E,EDCS,6070,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,4/5/2022,4/5/2022,1,2,5:30:00 PM,8:00:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Group Counseling: Student Affa,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31055,SS&E,EDCS,6070,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,4/19/2022,4/19/2022,1,2,5:30:00 PM,8:00:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Group Counseling: Student Affa,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31055,SS&E,EDCS,6070,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,5/3/2022,5/3/2022,1,2,5:30:00 PM,8:00:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Group Counseling: Student Affa,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31060,SS&E,EDCS,6310,60,3.00,3.00,Open,Active,25,30,0,5,0,Y,1/25/2022,1/25/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs I,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31060,SS&E,EDCS,6310,60,3.00,3.00,Open,Active,25,30,0,5,0,Y,2/8/2022,2/8/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs I,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31060,SS&E,EDCS,6310,60,3.00,3.00,Open,Active,25,30,0,5,0,Y,2/22/2022,2/22/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs I,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31060,SS&E,EDCS,6310,60,3.00,3.00,Open,Active,25,30,0,5,0,Y,3/8/2022,3/8/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs I,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31060,SS&E,EDCS,6310,60,3.00,3.00,Open,Active,25,30,0,5,0,Y,3/22/2022,3/22/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs I,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31060,SS&E,EDCS,6310,60,3.00,3.00,Open,Active,25,30,0,5,0,Y,4/5/2022,4/5/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs I,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31060,SS&E,EDCS,6310,60,3.00,3.00,Open,Active,25,30,0,5,0,Y,4/19/2022,4/19/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs I,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31060,SS&E,EDCS,6310,60,3.00,3.00,Open,Active,25,30,0,5,0,Y,5/3/2022,5/3/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs I,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31061,SS&E,EDCS,6320,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,1/25/2022,1/25/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs II,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31061,SS&E,EDCS,6320,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,2/8/2022,2/8/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs II,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31061,SS&E,EDCS,6320,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,2/22/2022,2/22/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs II,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31061,SS&E,EDCS,6320,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,3/8/2022,3/8/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs II,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31061,SS&E,EDCS,6320,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,3/22/2022,3/22/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs II,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31061,SS&E,EDCS,6320,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,4/5/2022,4/5/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs II,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31061,SS&E,EDCS,6320,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,4/19/2022,4/19/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs II,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31061,SS&E,EDCS,6320,60,3.00,3.00,Open,Active,25,30,13,5,0,Y,5/3/2022,5/3/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs II,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31066,SS&E,EDCS,6330,60,3.00,3.00,Open,Active,35,30,27,5,0,Y,1/27/2022,1/27/2022,1,2,5:30:00 PM,8:00:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Master's Exam in Counseling,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31066,SS&E,EDCS,6330,60,3.00,3.00,Open,Active,35,30,27,5,0,Y,2/10/2022,2/10/2022,1,2,5:30:00 PM,8:00:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Master's Exam in Counseling,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31066,SS&E,EDCS,6330,60,3.00,3.00,Open,Active,35,30,27,5,0,Y,2/24/2022,2/24/2022,1,2,5:30:00 PM,8:00:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Master's Exam in Counseling,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31066,SS&E,EDCS,6330,60,3.00,3.00,Open,Active,35,30,27,5,0,Y,3/10/2022,3/10/2022,1,2,5:30:00 PM,8:00:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Master's Exam in Counseling,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31066,SS&E,EDCS,6330,60,3.00,3.00,Open,Active,35,30,27,5,0,Y,3/24/2022,3/24/2022,1,2,5:30:00 PM,8:00:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Master's Exam in Counseling,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31066,SS&E,EDCS,6330,60,3.00,3.00,Open,Active,35,30,27,5,0,Y,4/7/2022,4/7/2022,1,2,5:30:00 PM,8:00:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Master's Exam in Counseling,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31066,SS&E,EDCS,6330,60,3.00,3.00,Open,Active,35,30,27,5,0,Y,4/21/2022,4/21/2022,1,2,5:30:00 PM,8:00:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Master's Exam in Counseling,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31066,SS&E,EDCS,6330,60,3.00,3.00,Open,Active,35,30,27,5,0,Y,4/30/2022,4/30/2022,,,,,,,,,,S,,WEB,ON-LINE,BKSFLD,Master's Exam in Counseling,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31066,SS&E,EDCS,6330,60,3.00,3.00,Open,Active,35,30,27,5,0,Y,5/5/2022,5/5/2022,1,2,5:30:00 PM,8:00:00 PM,,,,R,,,,WEB,ON-LINE,BKSFLD,Master's Exam in Counseling,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31062,SS&E,EDCS,6340,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,1/25/2022,1/25/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs III,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31062,SS&E,EDCS,6340,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,2/8/2022,2/8/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs III,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31062,SS&E,EDCS,6340,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,2/22/2022,2/22/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs III,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31062,SS&E,EDCS,6340,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,3/8/2022,3/8/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs III,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31062,SS&E,EDCS,6340,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,3/22/2022,3/22/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs III,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31062,SS&E,EDCS,6340,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,4/5/2022,4/5/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs III,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31062,SS&E,EDCS,6340,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,4/19/2022,4/19/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs III,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31062,SS&E,EDCS,6340,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,5/3/2022,5/3/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs III,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31063,SS&E,EDCS,6350,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,1/25/2022,1/25/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs IV,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31063,SS&E,EDCS,6350,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,2/8/2022,2/8/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs IV,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31063,SS&E,EDCS,6350,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,2/22/2022,2/22/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs IV,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31063,SS&E,EDCS,6350,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,3/8/2022,3/8/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs IV,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31063,SS&E,EDCS,6350,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,3/22/2022,3/22/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs IV,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31063,SS&E,EDCS,6350,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,4/5/2022,4/5/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs IV,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31063,SS&E,EDCS,6350,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,4/19/2022,4/19/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs IV,"Ortiz-Bush,Yvonne M",96,OL
2223,1,31063,SS&E,EDCS,6350,60,1.00,1.00,Open,Active,25,30,0,5,0,Y,5/3/2022,5/3/2022,2,2,8:15:00 PM,9:45:00 PM,,T,,,,,,WEB,ON-LINE,BKSFLD,Fldwrk in Student Affairs IV,"Ortiz-Bush,Yvonne M",96,OL
